CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
12015050,CO,Riogrande,Turbo,Antioquia,20,-76.63333333,7.916666667,102.4625,98.725,109.0875,92.7875,87.8625,78.75714286,83.5625,88.1375,89.15,86.1375,82.35,86.825,1076
11075010,CO,Honda La,Urrao,Antioquia,1850,-76.15805556,6.356388889,96.93333333,95.4,96.84117647,85.2,84.65625,87.26470588,97.26875,98.20588235,92.2,83.75294118,81.63529412,86.1,1047.252941
11075020,CO,Urrao,Urrao,Antioquia,1850,-76.13986111,6.324944444,115.3178571,107.2857143,116.1777778,102.0666667,99.48148148,102.862963,115.3115385,115.932,103.6259259,96.02857143,95.425,100.3392857,1230.475
26255020,CP,Sta Isabel,Valdivia,Antioquia,1200,-75.44227778,7.157277778,78.96153846,76.13846154,85.028,72.70434783,74.588,80.73809524,86.204,85.668,83.32916667,80.52173913,79.13043478,77.692,896.2192308
23105030,CO,Vegachi,Vegachi,Antioquia,995,-74.79658333,6.774111111,100.885,98.355,99.3,94.47777778,101.975,105.9857143,124.7142857,121.947619,111.695,98.33,84.85,86.99047619,1178.166667
26205070,CP,Plata La,Venecia,Antioquia,750,-75.81666667,5.983333333,135.4,150.4,151.22,135.575,123.1,125.56,134.3,130.26,118.24,111.76,112.44,119.84,1490.9
37055010,SP,Apto Arauca,Arauca,Arauca,128,-70.73805556,7.069444444,169.668,175.544,190.3291667,146.676,113.475,94.0375,101.268,109.5458333,117.2583333,122.4541667,118.296,141.648,1570.316
36025010,CO,Tame,Tame,Arauca,350,-71.74502778,6.456194444,153.8583333,152.1333333,159.02,134.6727273,112.0777778,108.6111111,120.72,124.45,126.3181818,134.4,123.6666667,127.9083333,1422.35
29045120,CP,Flores Las,Barranquilla,Atlantico,2,-74.81975,11.03936111,168.1142857,169.6,194.4125,176.9764706,162.8066667,156.63125,172.92,159.9642857,138.1466667,124.68,134.1083333,144.475,1651.982353
29035120,CO,Limon El,Manati,Atlantico,7,-75.06666667,10.41666667,163.5636364,175.8,181.74,172.9444444,147.76,133,155.3444444,152.23,135.6818182,124.0444444,116.5,139.44,1613.972727
29035070,CP,Repelon,Repelon,Atlantico,10,-75.11916667,10.50027778,173.5307692,172.75,192.22,176.4909091,153.8727273,146.0357143,162.6928571,168.3384615,139.3857143,125.3857143,119.1142857,146.3357143,1701.342857
29045020,SP,A.E Cortissoz,Soledad,Atlantico,14,-74.77977778,10.88336111,179.3583333,180.2375,209.2541667,191.856,166.192,152.448,166.0782609,163.24,136.05,120.0269231,125.0807692,150.4153846,1840.938462
21205590,SS,Apto Guaymaral,Bogota DC,Bogota DC,2560,-74.08333333,4.816666667,85.05555556,69.5125,77.5,65.95555556,66.67777778,62.67777778,62.94285714,64.95555556,73.16666667,66.1,68.4875,79.95,804.7777778
21206260,CO,C.Univ.Agrop-Udca,Bogota DC,Bogota DC,2570,-74.04972222,4.798638889,76.7,84.69444444,77.58947368,71.87647059,70.54117647,65.98888889,71.99444444,79.46315789,69.98235294,81.68666667,71.07368421,70.53076923,794.3526316
21206500,CO,Col Abraham Lincol,Bogota DC,Bogota DC,2570,-74.06158333,4.756638889,75.14,80.7,80.4,81.44,82.38,80.91666667,79.01666667,86.66666667,69.6,84.14,78.725,61.6,849.0333333
21205520,CP,Eldorado Didactica,Bogota DC,Bogota DC,2546,-74.15,4.7,98.01538462,85.44285714,98.93333333,80.78,79.15333333,78.11333333,84.08,90.18,87.33333333,87.42,83.94,90.83571429,1019.406667
21206050,CP,Esc Col Ingenieria,Bogota DC,Bogota DC,2650,-74.05,4.783333333,99.63333333,91.86111111,94.41111111,78.50526316,77.12631579,77.54736842,77.91052632,83.87894737,83.8,83.8,76.37894737,87.25789474,997.0631579
21206560,CO,Inem Kennedy,Bogota DC,Bogota DC,2580,-74.13477778,4.661111111,103.4,98.425,95.18571429,80.75,88.11666667,85.65714286,83.24,104.84,94.24,102.5833333,82.4,92.95714286,894.0857143
21205710,CO,Jardin Botanico,Bogota DC,Bogota DC,2552,-74.10266667,4.669333333,74.75,75.2375,79.91428571,66.225,77.1625,79.45,71.2,74.97142857,79.72857143,78.41666667,66.96,77.475,731.475
21205230,CP,Obs Met Nacional,Bogota DC,Bogota DC,2556,-74.1,4.633333333,76.99,77.26363636,83.43,73.25454545,72.63636364,72.67272727,83.48,89.84,80.76,78.99,70.64444444,74.86,870.3090909
